Date,Open,High,Low,Close,Adj Close,Volume
2010-10-27,139.520004,141.570007,139.000000,119.530174,141.429993,6465300
2010-10-28,141.839996,141.949997,140.419998,119.082214,140.899994,5481600
2010-10-29,140.899994,144.000000,140.750000,121.364120,143.600006,8439300
2010-11-01,143.639999,144.259995,142.320007,121.127518,143.320007,5674600
2010-11-02,143.850006,144.710007,143.710007,121.566994,143.839996,4626400
2010-11-03,144.240005,144.460007,142.630005,121.845894,144.169998,5182100
2010-11-04,144.820007,146.839996,144.710007,124.060188,146.789993,6622500
2010-11-05,145.940002,146.929993,145.669998,124.170082,146.919998,4995800
2010-11-08,145.350006,146.580002,145.250000,124.331337,146.460007,4459700
2010-11-09,146.699997,147.529999,145.630005,124.059677,146.139999,5700600
2010-11-10,146.089996,146.789993,145.630005,124.407745,146.550003,5172000
2010-11-11,144.699997,145.500000,143.350006,123.456955,145.429993,4752200
2010-11-12,144.589996,145.770004,143.550003,122.022324,143.740005,4731500
2010-11-15,143.889999,144.750000,143.270004,121.937401,143.639999,3827700
2010-11-16,142.929993,143.380005,141.179993,120.748962,142.240005,6342100
2010-11-17,142.490005,142.490005,141.389999,120.502731,141.949997,4785900
2010-11-18,143.039993,144.990005,142.750000,122.548615,144.360001,4236200
2010-11-19,144.380005,145.350006,143.990005,123.134407,145.050003,5015900
2010-11-22,144.000000,145.429993,143.559998,123.423012,145.389999,3730700
2010-11-23,144.240005,144.529999,142.330002,121.546898,143.179993,4570300
2010-11-24,143.949997,146.440002,143.820007,123.779510,145.809998,4874100
2010-11-26,145.300003,145.300003,143.570007,122.158104,143.899994,2081300
2010-11-29,143.529999,143.669998,141.500000,121.300743,142.889999,5040300
2010-11-30,142.240005,142.759995,141.279999,120.086830,141.460007,7674800
2010-12-01,143.610001,145.130005,143.509995,122.591110,144.410004,6822800
2010-12-02,144.330002,145.850006,144.300003,123.244751,145.179993,5374000
2010-12-03,144.250000,145.679993,144.250000,123.414520,145.380005,3710600
2010-12-06,144.539993,145.869995,144.520004,123.083473,144.990005,3321800
2010-12-07,146.020004,146.300003,143.869995,122.260033,144.020004,4828600
2010-12-08,144.350006,145.649994,143.839996,123.074936,144.979996,4961400
2010-12-09,145.940002,145.940002,143.520004,122.497719,144.300003,4405300
2010-12-10,144.880005,144.949997,143.729996,122.939156,144.820007,3503800
2010-12-13,145.139999,145.399994,144.210007,122.480713,144.279999,4741000
2010-12-14,144.259995,146.009995,144.259995,123.788048,145.820007,4800800
2010-12-15,145.130005,145.720001,144.309998,122.854233,144.720001,4447400
2010-12-16,144.839996,145.320007,144.149994,122.709930,144.550003,4178600
2010-12-17,144.690002,145.500000,144.399994,123.091927,145.000000,10027000
2010-12-20,145.389999,145.539993,144.389999,122.675987,144.509995,3995000
2010-12-21,144.990005,145.990005,144.330002,123.720116,145.740005,3777100
2010-12-22,145.660004,146.399994,145.580002,123.898399,145.949997,3388800
2010-12-23,145.889999,146.330002,145.330002,123.847511,145.889999,2424500
2010-12-27,145.119995,145.699997,145.000000,123.380554,145.339996,2314700
2010-12-28,145.309998,146.149994,145.059998,123.694679,145.710007,2699600
2010-12-29,146.000000,147.500000,145.710007,124.382233,146.520004,3661100
2010-12-30,146.360001,147.110001,146.250000,124.509644,146.669998,3039100
2010-12-31,146.729996,147.070007,145.960007,124.585999,146.759995,2969800
2011-01-03,147.210007,148.199997,147.139999,125.197220,147.479996,4603800
2011-01-04,147.559998,148.220001,146.639999,125.333061,147.639999,5060100
2011-01-05,147.339996,147.479996,146.729996,124.832199,147.050003,4657400
2011-01-06,147.130005,148.789993,146.820007,126.198936,148.660004,5029200
2011-01-07,148.789993,148.860001,146.940002,125.579247,147.929993,4135700
2011-01-10,147.580002,148.059998,147.229996,125.333061,147.639999,3633400
2011-01-11,148.199997,148.350006,146.750000,125.027443,147.279999,4163600
2011-01-12,147.990005,149.289993,147.669998,126.572472,149.100006,4091500
2011-01-13,149.240005,149.289993,148.250000,126.334801,148.820007,3445800
2011-01-14,148.889999,150.000000,148.470001,127.336533,150.000000,4544200
2011-01-18,149.820007,151.460007,149.380005,127.888260,150.649994,9176900
2011-01-19,153.259995,156.130005,152.830002,132.166779,155.690002,12141000
2011-01-20,154.529999,155.960007,154.449997,132.260193,155.800003,7439900
2011-01-21,156.399994,156.779999,154.960007,132.005524,155.500000,7009000
2011-01-24,155.419998,159.789993,155.330002,135.511475,159.630005,7285100
2011-01-25,159.210007,164.350006,159.000000,137.048004,161.440002,8260800
2011-01-26,161.669998,161.899994,160.419998,136.708435,161.039993,5353100
2011-01-27,161.429993,162.179993,160.860001,136.733932,161.070007,4878300
2011-01-28,161.050003,161.919998,158.669998,135.154999,159.210007,6725600
2011-01-31,159.179993,162.000000,158.679993,137.523422,162.000000,7197200
2011-02-01,162.110001,163.940002,162.000000,138.847702,163.559998,5831300
2011-02-02,163.399994,163.600006,162.610001,138.626999,163.300003,3904000
2011-02-03,163.160004,164.199997,162.809998,138.822266,163.529999,4683400
2011-02-04,163.479996,164.139999,163.220001,139.221268,164.000000,3755200
2011-02-07,164.080002,164.990005,164.020004,139.917343,164.820007,4928100
2011-02-08,164.820007,166.250000,164.320007,141.519638,166.050003,5612600
2011-02-09,165.619995,165.970001,164.100006,140.326477,164.649994,4633600
2011-02-10,163.899994,165.000000,163.179993,139.849121,164.089996,5737800
2011-02-11,163.979996,165.009995,163.309998,139.644592,163.850006,5185200
2011-02-14,164.179993,164.380005,162.850006,139.107712,163.220001,4129800
2011-02-15,162.889999,163.570007,162.520004,138.783844,162.839996,3768700
2011-02-16,163.330002,163.600006,162.750000,139.261093,163.399994,3216000
2011-02-17,163.300003,164.669998,162.850006,139.976990,164.240005,3230500
2011-02-18,164.460007,164.839996,164.100006,140.488373,164.839996,4245000
2011-02-22,163.570007,164.259995,161.779999,138.025284,161.949997,5209300
2011-02-23,161.809998,162.679993,160.139999,136.516754,160.179993,5998100
2011-02-24,159.630005,161.270004,159.029999,137.019638,160.770004,5707500
2011-02-25,161.059998,162.339996,160.860001,138.306534,162.279999,4518400
2011-02-28,162.360001,162.990005,161.240005,137.965652,161.880005,4773000
2011-03-01,163.149994,163.149994,159.880005,136.337784,159.970001,4382800
2011-03-02,159.429993,161.110001,159.410004,136.499710,160.160004,3413000
2011-03-03,161.419998,164.000000,161.270004,139.329269,163.479996,4057800
2011-03-04,163.399994,164.309998,160.649994,137.922974,161.830002,4910700
2011-03-07,161.600006,162.979996,158.850006,136.303696,159.929993,5312000
2011-03-08,159.699997,163.429993,159.210007,138.306534,162.279999,5384800
2011-03-09,163.470001,167.720001,163.279999,141.357697,165.860001,9086600
2011-03-10,164.639999,164.669998,161.380005,138.084946,162.020004,7041400
2011-03-11,162.399994,163.240005,160.839996,138.434372,162.429993,4271000
2011-03-14,161.160004,161.979996,160.089996,137.548004,161.389999,4300500
2011-03-15,157.350006,159.639999,156.880005,135.528168,159.020004,6475800
2011-03-16,156.520004,156.979996,151.710007,130.397461,153.000000,12195300
2011-03-17,154.000000,154.500000,152.699997,131.403137,154.179993,7376400
2011-03-18,156.500000,156.949997,154.320007,132.860519,155.889999,11450000
2011-03-21,157.639999,159.630005,157.070007,134.386063,157.679993,5784000
2011-03-22,158.559998,158.610001,157.520004,134.658798,158.000000,4311400
2011-03-23,158.000000,160.080002,157.529999,135.962799,159.529999,4782500
2011-03-24,160.229996,160.710007,158.839996,136.397491,160.039993,5145800
2011-03-25,160.979996,162.740005,160.759995,138.221283,162.179993,5348100
2011-03-28,161.539993,162.580002,161.119995,137.530991,161.369995,3972800
2011-03-29,161.339996,163.089996,161.149994,138.817917,162.880005,3456700
2011-03-30,163.550003,163.990005,163.020004,139.431549,163.600006,3394100
2011-03-31,163.399994,164.059998,163.070007,138.979843,163.070007,3860800
2011-04-01,163.699997,164.419998,163.039993,140.002563,164.270004,4381900
2011-04-04,164.419998,164.729996,163.580002,139.985519,164.250000,3225100
2011-04-05,163.809998,164.699997,163.619995,139.763947,163.990005,3612000
2011-04-06,164.339996,164.750000,163.809998,139.806519,164.039993,3774800
2011-04-07,164.100006,164.550003,163.279999,140.096283,164.380005,3666700
2011-04-08,164.350006,164.380005,163.160004,139.815063,164.050003,3324100
2011-04-11,163.440002,164.000000,163.110001,139.729843,163.949997,4139000
2011-04-12,163.360001,163.770004,162.300003,139.133270,163.250000,3860600
2011-04-13,163.970001,164.929993,163.660004,139.729843,163.949997,4181900
2011-04-14,163.839996,165.360001,163.160004,140.599152,164.970001,4699100
2011-04-15,165.000000,166.339996,164.869995,141.655975,166.210007,5287400
2011-04-18,164.639999,166.160004,162.860001,141.425858,165.940002,6160700
2011-04-19,165.710007,166.380005,164.440002,140.965622,165.399994,6547100
2011-04-20,163.100006,165.889999,162.190002,140.411621,164.750000,10891800
2011-04-21,165.630005,168.449997,164.860001,143.420151,168.279999,6158400
2011-04-25,167.649994,168.770004,167.229996,142.900269,167.669998,3583800
2011-04-26,167.990005,169.199997,167.399994,143.599182,168.490005,7300000
2011-04-27,168.610001,170.589996,168.460007,145.201416,170.369995,5299700
2011-04-28,169.990005,171.380005,169.699997,145.550827,170.779999,5087700
2011-04-29,171.100006,173.000000,170.479996,145.380386,170.580002,5587700
2011-05-02,172.110001,173.539993,171.490005,146.718475,172.149994,5396200
2011-05-03,172.000000,173.479996,171.229996,147.332077,172.869995,5007700
2011-05-04,172.360001,172.619995,169.589996,145.414505,170.619995,6890300
2011-05-05,170.470001,170.869995,167.500000,143.573608,168.460007,7332000
2011-05-06,169.029999,170.149994,168.240005,144.583740,168.889999,4839400
2011-05-09,168.389999,169.850006,168.309998,144.763535,169.100006,3594800
2011-05-10,169.250000,170.899994,169.220001,145.859329,170.380005,4934800
2011-05-11,170.300003,170.520004,167.820007,145.105957,169.500000,4663200
2011-05-12,169.649994,172.770004,168.649994,147.451630,172.240005,5138500
2011-05-13,171.699997,172.149994,169.440002,145.465515,169.919998,5167400
2011-05-16,169.809998,170.639999,168.309998,144.558090,168.860001,4662200
2011-05-17,167.850006,171.410004,166.529999,145.962051,170.500000,8773200
2011-05-18,170.100006,171.190002,169.460007,145.910675,170.440002,4154300
2011-05-19,170.860001,171.399994,169.320007,146.039063,170.589996,3538300
2011-05-20,170.399994,171.149994,169.380005,145.670959,170.160004,4869900
2011-05-23,168.580002,168.690002,167.070007,144.044388,168.259995,5144000
2011-05-24,168.500000,168.669998,167.509995,143.813263,167.990005,4643600
2011-05-25,167.630005,168.399994,167.509995,143.607834,167.750000,3882100
2011-05-26,167.460007,167.500000,165.899994,143.119858,167.179993,5771300
2011-05-27,167.910004,168.470001,167.000000,143.393799,167.500000,3277600
2011-05-31,168.440002,169.889999,167.820007,144.617996,168.929993,9123400
2011-06-01,168.899994,169.580002,166.500000,142.589066,166.559998,5134600
2011-06-02,166.440002,167.100006,165.710007,142.186722,166.089996,3854100
2011-06-03,164.300003,165.889999,164.130005,141.296417,165.050003,5230500
2011-06-06,164.759995,165.580002,164.270004,141.039566,164.750000,3619700
2011-06-07,165.110001,165.240005,163.610001,140.132156,163.690002,4187000
2011-06-08,163.270004,164.850006,163.259995,140.688583,164.339996,3850800
2011-06-09,165.009995,165.960007,164.759995,141.116623,164.839996,4299800
2011-06-10,164.570007,164.839996,162.869995,139.695541,163.179993,4683300
2011-06-13,164.440002,164.460007,162.729996,139.686966,163.169998,5099200
2011-06-14,163.869995,164.570007,163.649994,140.500229,164.119995,7050000
2011-06-15,162.750000,163.410004,161.520004,138.967865,162.330002,5225600
2011-06-16,162.059998,163.630005,161.779999,139.258911,162.669998,4861100
2011-06-17,164.240005,165.100006,163.580002,140.774200,164.440002,7149700
2011-06-20,163.699997,165.610001,163.589996,141.270691,165.020004,3956100
2011-06-21,165.199997,166.750000,164.000000,142.298019,166.220001,5387300
2011-06-22,165.589996,166.809998,165.100006,141.835678,165.679993,3960500
2011-06-23,164.059998,166.729996,163.800003,142.212402,166.119995,5271500
2011-06-24,165.850006,165.940002,164.570007,141.313553,165.070007,4402600
2011-06-27,165.740005,168.240005,165.210007,143.496521,167.619995,4446700
2011-06-28,168.330002,170.699997,168.009995,145.542572,170.009995,4850000
2011-06-29,170.610001,170.860001,169.820007,145.996262,170.539993,3817100
2011-06-30,171.110001,172.449997,170.750000,146.860977,171.550003,5105200
2011-07-01,171.610001,174.649994,171.490005,149.420609,174.539993,5181700
2011-07-05,173.520004,175.429993,173.520004,150.182556,175.429993,4586500
2011-07-06,175.190002,177.770004,175.089996,152.134399,177.710007,5885900
2011-07-07,176.779999,177.270004,176.119995,151.081390,176.479996,5905600
2011-07-08,175.490005,176.490005,175.009995,151.089981,176.490005,4399900
2011-07-11,174.899994,176.149994,174.610001,149.805893,174.990005,4766500
2011-07-12,174.929993,175.369995,173.889999,149.001144,174.050003,5036800
2011-07-13,174.899994,176.320007,174.000000,149.232300,174.320007,4074800
2011-07-14,174.399994,176.100006,173.839996,149.155212,174.229996,4613100
2011-07-15,175.080002,175.940002,174.070007,150.276703,175.539993,5347100
2011-07-18,174.729996,176.460007,173.580002,150.054108,175.279999,8879700
2011-07-19,178.740005,185.210007,178.649994,158.554993,185.210007,13245600
2011-07-20,183.839996,184.419998,183.000000,157.219559,183.649994,5901100
2011-07-21,183.589996,185.500000,182.899994,158.289658,184.899994,4958400
2011-07-22,184.639999,185.630005,184.259995,158.529312,185.179993,4516100
2011-07-25,183.889999,184.960007,183.279999,157.262329,183.699997,4987000
2011-07-26,182.940002,184.050003,182.649994,156.603119,182.929993,4356200
2011-07-27,182.009995,182.910004,180.929993,155.250534,181.350006,5806800
2011-07-28,181.059998,183.270004,180.880005,155.635803,181.800003,4478800
2011-07-29,180.259995,183.429993,179.729996,155.678604,181.850006,6665600
2011-08-01,182.600006,183.690002,178.500000,154.736923,180.750000,5842700
2011-08-02,179.949997,182.289993,177.860001,152.425430,178.050003,5770400
2011-08-03,177.669998,179.229996,175.410004,153.093246,178.830002,6722000
2011-08-04,176.500000,177.919998,171.179993,146.801041,171.479996,11022300
2011-08-05,172.100006,174.220001,166.520004,148.085159,172.979996,11871800
2011-08-08,168.830002,172.610001,166.000000,142.917694,166.220001,15804900
2011-08-09,167.460007,171.050003,162.000000,146.692276,170.610001,12517600
2011-08-10,168.179993,169.229996,161.850006,139.753555,162.539993,13993600
2011-08-11,164.100006,168.770004,162.940002,143.356201,166.729996,9175600
2011-08-12,168.500000,169.380005,165.830002,144.620102,168.199997,5187000
2011-08-15,171.320007,174.000000,170.389999,148.738541,172.990005,7645400
2011-08-16,172.190002,172.190002,169.000000,147.233902,171.240005,5585400
2011-08-17,171.570007,172.990005,169.889999,147.440247,171.479996,5129700
2011-08-18,166.320007,166.460007,160.160004,140.862717,163.830002,15082600
2011-08-19,162.169998,163.940002,157.130005,135.454498,157.539993,14068600
2011-08-22,161.350006,161.679993,157.619995,136.692627,158.979996,7249100
2011-08-23,160.649994,164.589996,159.529999,141.284027,164.320007,6923300
2011-08-24,164.130005,166.830002,163.350006,143.381973,166.759995,6427000
2011-08-25,167.520004,168.529999,164.850006,142.367401,165.580002,6751600
2011-08-26,164.850006,169.330002,163.279999,145.428329,169.139999,6438200
2011-08-29,170.580002,172.720001,170.360001,148.420456,172.619995,5293400
2011-08-30,172.059998,173.509995,170.880005,148.325821,172.509995,4477700
2011-08-31,173.289993,173.720001,170.710007,147.810013,171.910004,6074200
2011-09-01,172.710007,173.679993,170.119995,146.451492,170.330002,5463900
2011-09-02,167.690002,168.929993,166.000000,143.571091,166.979996,4979100
2011-09-06,163.059998,165.550003,162.199997,141.963287,165.110001,5761200
2011-09-07,167.279999,167.899994,166.160004,143.854889,167.309998,6796600
2011-09-08,167.000000,169.580002,165.100006,142.083649,165.250000,6027200
2011-09-09,164.570007,165.190002,160.809998,138.747559,161.369995,6743900
2011-09-12,160.039993,162.440002,158.759995,139.650391,162.419998,5247200
2011-09-13,163.639999,163.919998,161.539993,140.518829,163.429993,4723800
2011-09-14,164.009995,169.660004,161.990005,143.794662,167.240005,6980700
2011-09-15,168.639999,170.160004,167.229996,146.245132,170.089996,5464400
2011-09-16,171.330002,172.990005,169.740005,148.738541,172.990005,11048100
2011-09-19,169.500000,173.869995,169.429993,148.858963,173.130005,4755600
2011-09-20,173.570007,177.429993,172.699997,150.226044,174.720001,6209600
2011-09-21,175.000000,177.669998,172.619995,148.764374,173.020004,7043100
2011-09-22,168.330002,169.970001,166.500000,144.981201,168.619995,8195600
2011-09-23,166.990005,169.539993,165.759995,145.600281,169.339996,5586600
2011-09-26,170.960007,174.699997,169.860001,150.045486,174.509995,6745700
2011-09-27,176.820007,179.619995,176.429993,152.796906,177.710007,7638800
2011-09-28,177.970001,180.750000,177.080002,152.659302,177.550003,7732200
2011-09-29,179.690002,180.910004,175.529999,154.052216,179.169998,6944300
2011-09-30,176.009995,178.270004,174.750000,150.354980,174.869995,7807400
2011-10-03,174.360001,177.919998,173.039993,148.996552,173.289993,9042600
2011-10-04,171.539993,175.070007,168.880005,150.243286,174.740005,9200000
2011-10-05,174.570007,177.300003,172.679993,152.057465,176.850006,5851700
2011-10-06,176.809998,181.990005,175.660004,156.218903,181.690002,7180900
2011-10-07,182.320007,183.720001,181.639999,156.820816,182.389999,6842600
2011-10-10,183.000000,186.630005,182.899994,160.457794,186.619995,5784800
2011-10-11,184.589996,186.000000,184.110001,159.064880,185.000000,5330500
2011-10-12,186.080002,188.000000,185.649994,160.027908,186.119995,5338200
2011-10-13,184.970001,187.500000,184.500000,160.629761,186.820007,4399200
2011-10-14,188.190002,190.529999,187.729996,163.819641,190.529999,5368200
2011-10-17,189.710007,190.160004,185.899994,160.432037,186.589996,8790300
2011-10-18,178.000000,179.380005,176.250000,153.820053,178.899994,15729400
2011-10-19,179.679993,179.809998,177.009995,152.521759,177.389999,6708300
2011-10-20,178.130005,179.240005,176.169998,152.401413,177.250000,7513800
2011-10-21,179.110001,181.669998,178.750000,156.167374,181.630005,8054200
2011-10-24,181.509995,183.389999,180.619995,156.700424,182.250000,5890600
2011-10-25,181.660004,182.970001,180.009995,155.075363,180.360001,5373100
2011-10-26,181.740005,182.279999,179.029999,156.459656,181.970001,5387700
2011-10-27,184.990005,187.000000,183.179993,159.821548,185.880005,7057800
2011-10-28,185.570007,188.070007,185.279999,161.171463,187.449997,5009800
2011-10-31,185.589996,186.910004,184.630005,158.746780,184.630005,4710000
2011-11-01,181.550003,183.259995,180.740005,155.926605,181.350006,5881200
2011-11-02,184.000000,185.250000,183.029999,158.136322,183.919998,4136600
2011-11-03,185.130005,187.779999,184.020004,161.042465,187.300003,4953500
2011-11-04,186.270004,187.139999,184.740005,160.251480,186.380005,3237600
2011-11-07,186.220001,187.729996,184.750000,161.059677,187.320007,3530800
2011-11-08,187.479996,187.880005,185.509995,161.646667,187.250000,4330600
2011-11-09,184.199997,185.240005,181.160004,157.321701,182.240005,5494800
2011-11-10,183.580002,184.770004,181.869995,158.279938,183.350006,3881600
2011-11-11,185.270004,187.830002,185.139999,161.758926,187.380005,3665300
2011-11-14,189.169998,189.839996,186.850006,161.733017,187.350006,6038600
2011-11-15,187.490005,189.970001,185.639999,162.941574,188.750000,4585300
2011-11-16,187.820007,189.899994,186.300003,161.102829,186.619995,4616800
2011-11-17,186.809998,188.830002,183.389999,160.334534,185.729996,5840500
2011-11-18,186.710007,186.970001,184.660004,159.911530,185.240005,4440900
2011-11-21,183.369995,183.960007,180.000000,156.665649,181.479996,5145100
2011-11-22,182.220001,182.979996,180.289993,156.518875,181.309998,4178600
2011-11-23,180.669998,181.490005,177.520004,153.618301,177.949997,4800900
2011-11-25,178.009995,179.559998,177.059998,152.850021,177.059998,2232800
2011-11-28,182.710007,182.929993,180.669998,157.295807,182.210007,4524200
2011-11-29,182.020004,183.309998,180.839996,156.199478,180.940002,3661600
2011-11-30,184.570007,188.350006,184.210007,162.294113,188.000000,7836800
2011-12-01,187.009995,189.990005,186.770004,163.545883,189.449997,4858800
2011-12-02,189.919998,191.330002,189.449997,163.727158,189.660004,4962200
2011-12-05,191.179993,193.610001,190.380005,164.745819,190.839996,5699400
2011-12-06,190.649994,193.529999,190.320007,166.558670,192.940002,4144900
2011-12-07,191.990005,194.899994,191.279999,167.516907,194.050003,5081700
2011-12-08,192.479996,193.800003,191.070007,165.384598,191.580002,4369000
2011-12-09,192.910004,194.869995,192.399994,167.957153,194.559998,4847900
2011-12-12,193.639999,193.899994,191.220001,165.902603,192.179993,3796100
2011-12-13,193.460007,194.300003,190.639999,165.013428,191.149994,5008400
2011-12-14,189.839996,190.279999,188.000000,162.915695,188.720001,5057700
2011-12-15,190.479996,191.199997,186.889999,161.845245,187.479996,4474500
2011-12-16,188.009995,188.009995,181.910004,158.469879,183.570007,11849400
2011-12-19,184.509995,184.690002,182.250000,157.882828,182.889999,5039900
2011-12-20,185.500000,187.330002,184.759995,161.638062,187.240005,4740100
2011-12-21,183.220001,183.500000,179.039993,156.656998,181.470001,9282500
2011-12-22,182.710007,182.800003,181.000000,157.149094,182.039993,5052000
2011-12-23,183.110001,184.850006,181.889999,159.488525,184.750000,3052300
2011-12-27,184.970001,185.850006,184.389999,159.661163,184.949997,2775200
2011-12-28,185.190002,185.399994,183.339996,158.832474,183.990005,2872000
2011-12-29,184.070007,186.229996,184.009995,160.722977,186.179993,2941600
2011-12-30,186.330002,186.479996,183.850006,158.737473,183.880005,3530900
2012-01-03,186.729996,188.710007,186.000000,160.826599,186.300003,5646000
2012-01-04,185.570007,186.330002,184.940002,160.170517,185.539993,4346700
2012-01-05,184.809998,185.029999,183.100006,159.410828,184.660004,4463100
2012-01-06,184.389999,184.479996,182.309998,157.580704,182.539993,4897100
2012-01-09,182.199997,182.270004,180.270004,156.760590,181.589996,5201200
2012-01-10,183.229996,183.720001,181.199997,156.518875,181.309998,5161000
2012-01-11,180.729996,182.809998,180.500000,157.390793,182.320007,4110800
2012-01-12,181.860001,181.910004,178.380005,155.862808,180.550003,6881000
2012-01-13,179.479996,179.610001,177.350006,154.662872,179.160004,5279200
2012-01-17,180.360001,182.000000,179.320007,155.387955,180.000000,6003400
2012-01-18,179.830002,181.600006,179.500000,156.311691,181.070007,4600600
2012-01-19,181.789993,182.360001,180.350006,155.836914,180.520004,8567200
2012-01-20,185.770004,188.970001,184.750000,162.743057,188.520004,12849700
2012-01-23,187.910004,190.520004,187.669998,164.003418,189.979996,5751700
2012-01-24,188.630005,192.300003,188.520004,165.686783,191.929993,5345700
2012-01-25,191.330002,192.240005,189.610001,165.514114,191.729996,4359700
