Date,Open,High,Low,Close,Adj Close,Volume
2010-12-14,124.750000,125.230003,124.290001,108.582275,124.669998,147249600
2010-12-15,124.440002,124.930000,123.889999,108.085854,124.099998,160823100
2010-12-16,124.180000,124.910004,123.750000,108.712936,124.820000,185035200
2010-12-17,124.080002,124.459999,123.820000,108.829391,124.300003,141075300
2010-12-20,124.639999,124.900002,123.980003,109.092049,124.599998,119085500
2010-12-21,124.989998,125.470001,124.870003,109.783691,125.389999,94965500
2010-12-22,125.480003,125.820000,125.410004,110.125175,125.779999,78878100
2010-12-23,125.639999,125.779999,125.290001,109.967590,125.599998,70053700
2010-12-27,125.129997,125.769997,125.040001,110.011353,125.650002,58126000
2010-12-28,125.900002,125.949997,125.500000,110.168938,125.830002,55309100
2010-12-29,125.980003,126.199997,125.900002,110.247749,125.919998,58033100
2010-12-30,125.800003,126.129997,125.529999,110.072655,125.720001,76616900
2010-12-31,125.529999,125.870003,125.330002,110.098923,125.750000,91218900
2011-01-03,126.709999,127.599998,125.699997,111.237114,127.050003,138725200
2011-01-04,127.330002,127.370003,126.190002,111.175835,126.980003,137409700
2011-01-05,126.580002,127.720001,126.459999,111.753677,127.639999,133975300
2011-01-06,127.690002,127.830002,127.010002,111.534790,127.389999,122519000
2011-01-07,127.559998,127.769997,126.150002,111.315910,127.139999,156034600
2011-01-10,126.580002,127.160004,126.199997,111.175835,126.980003,122401700
2011-01-11,127.440002,127.739998,126.949997,111.569832,127.430000,110287000
2011-01-12,128.210007,128.720001,127.459999,112.576691,128.580002,107929200
2011-01-13,128.630005,128.690002,128.050003,112.392807,128.369995,129048400
2011-01-14,128.190002,129.330002,128.100006,113.207077,129.300003,117677900
2011-01-18,129.179993,129.639999,129.029999,113.399696,129.520004,114401300
2011-01-19,129.410004,129.539993,127.910004,112.287750,128.250000,151958400
2011-01-20,127.959999,128.399994,127.129997,112.138901,128.080002,175745700
2011-01-21,128.880005,129.169998,128.229996,112.392807,128.369995,151462900
2011-01-24,128.289993,129.250000,128.259995,113.031967,129.100006,113715500
2011-01-25,128.759995,129.279999,128.110001,113.093254,129.169998,167552200
2011-01-26,129.490005,130.050003,129.229996,113.531021,129.669998,141281500
2011-01-27,129.699997,130.210007,129.470001,113.811211,129.990005,123302700
2011-01-28,130.139999,130.350006,127.510002,111.823738,127.720001,295637300
2011-01-31,128.070007,128.779999,127.750000,112.664215,128.679993,149249200
2011-02-01,129.460007,130.970001,129.380005,114.467842,130.740005,167194300
2011-02-02,130.399994,130.839996,130.330002,114.248947,130.490005,118323600
2011-02-03,130.259995,130.979996,129.570007,114.502876,130.779999,145886700
2011-02-04,130.830002,131.199997,130.229996,114.826805,131.149994,134634800
2011-02-07,131.440002,132.399994,131.429993,115.544746,131.970001,112439100
2011-02-08,132.089996,132.639999,131.729996,116.070099,132.570007,99072800
2011-02-09,132.210007,132.630005,131.610001,115.807419,132.270004,146436700
2011-02-10,131.600006,132.470001,131.300003,115.851181,132.320007,162708500
2011-02-11,131.800003,133.279999,131.770004,116.542862,133.110001,137710300
2011-02-14,133.029999,133.539993,132.880005,116.823044,133.429993,101690700
2011-02-15,133.020004,133.220001,132.320007,116.455315,133.009995,119575400
2011-02-16,133.460007,134.009995,133.190002,117.190796,133.850006,130183500
2011-02-17,133.460007,134.429993,133.339996,117.540993,134.250000,109810500
2011-02-18,134.369995,134.690002,134.059998,117.786133,134.529999,130002400
2011-02-22,133.119995,134.559998,131.470001,115.422180,131.830002,233116400
2011-02-23,131.750000,132.070007,130.210007,114.713005,131.020004,227584000
2011-02-24,130.880005,131.440002,129.699997,114.634178,130.929993,260431400
2011-02-25,131.479996,132.410004,131.399994,115.859955,132.330002,141686900
2011-02-28,132.820007,133.320007,132.380005,116.577904,133.149994,141585500
2011-03-01,133.570007,133.690002,130.889999,114.634178,130.929993,258565500
2011-03-02,130.750000,131.820007,130.350006,114.879356,131.210007,200277400
2011-03-03,132.399994,133.619995,132.389999,116.858047,133.470001,176480100
2011-03-04,133.369995,133.630005,131.600006,115.982521,132.470001,277202300
2011-03-07,132.860001,133.160004,130.740005,115.071968,131.429993,216790400
2011-03-08,131.639999,133.000000,131.070007,116.078865,132.580002,174615000
2011-03-09,132.320007,132.800003,131.600006,115.912514,132.389999,153806000
2011-03-10,131.000000,131.179993,129.809998,113.767395,129.940002,301291800
2011-03-11,129.520004,131.309998,129.490005,114.555412,130.839996,225621800
2011-03-14,129.990005,130.479996,129.059998,113.863739,130.050003,234974100
2011-03-15,126.589996,129.330002,126.500000,112.559174,128.559998,359585400
2011-03-16,128.149994,128.570007,125.279999,110.475395,126.180000,468670300
2011-03-17,128.000000,128.389999,127.099998,111.937538,127.849998,254303700
2011-03-18,128.839996,128.880005,127.510002,112.344673,127.760002,230435400
2011-03-21,129.350006,130.009995,129.199997,114.085785,129.740005,153992600
2011-03-22,129.720001,129.889999,129.169998,113.690071,129.289993,129538600
2011-03-23,128.929993,130.000000,128.320007,114.015427,129.660004,148603100
2011-03-24,130.399994,131.089996,129.669998,115.105804,130.899994,159129800
2011-03-25,131.240005,131.869995,130.889999,115.457550,131.300003,155642800
2011-03-28,131.580002,131.919998,130.940002,115.176178,130.979996,109762400
2011-03-29,130.869995,131.899994,130.440002,115.949989,131.860001,129798800
2011-03-30,132.550003,133.160004,132.360001,116.750198,132.770004,135835000
2011-03-31,132.600006,132.960007,132.449997,116.591881,132.589996,132537100
2011-04-01,133.410004,133.770004,132.830002,117.084328,133.149994,153850100
2011-04-04,133.429993,133.669998,132.880005,117.181030,133.259995,100768900
2011-04-05,133.000000,133.830002,132.940002,117.163483,133.240005,120791500
2011-04-06,133.880005,134.000000,133.119995,117.532799,133.660004,120411600
2011-04-07,133.419998,133.979996,132.660004,117.233826,133.320007,170731500
2011-04-08,133.910004,133.990005,132.309998,116.829323,132.860001,147945400
2011-04-11,133.000000,133.449997,132.139999,116.477585,132.460007,121385400
2011-04-12,131.720001,131.979996,130.990005,115.607033,131.470001,161187400
2011-04-13,132.080002,132.179993,130.960007,115.598236,131.460007,162059000
2011-04-14,130.699997,131.759995,130.270004,115.686165,131.559998,161220400
2011-04-15,131.800003,132.369995,131.410004,116.108238,132.039993,170006700
2011-04-18,130.589996,132.029999,129.509995,114.806847,130.559998,210759300
2011-04-19,130.759995,131.350006,130.440002,115.466331,131.309998,124258800
2011-04-20,132.880005,133.389999,132.789993,117.040390,133.100006,156133800
2011-04-21,133.789993,133.839996,133.100006,117.638321,133.779999,135935400
2011-04-25,133.679993,133.860001,133.199997,117.515205,133.639999,65757100
2011-04-26,134.050003,135.059998,133.910004,118.526443,134.789993,146600000
2011-04-27,135.050003,135.869995,134.500000,119.300270,135.669998,143031000
2011-04-28,135.429993,136.289993,135.410004,119.687180,136.110001,124791100
2011-04-29,136.160004,136.570007,135.979996,119.968582,136.429993,115094100
2011-05-02,137.070007,137.179993,135.949997,119.783913,136.220001,126278700
2011-05-03,135.960007,136.190002,135.039993,119.353058,135.729996,138375000
2011-05-04,135.669998,135.729996,134.229996,118.561615,134.830002,182678500
2011-05-05,134.080002,134.949997,133.020004,117.488838,133.610001,226900000
2011-05-06,134.940002,135.630005,133.679993,118.007652,134.199997,222787200
2011-05-09,134.190002,135.110001,133.979996,118.464890,134.720001,114104500
2011-05-10,135.169998,136.110001,135.000000,119.476135,135.869995,114806900
2011-05-11,135.669998,135.690002,133.820007,118.218681,134.440002,193564200
2011-05-12,134.080002,135.360001,133.389999,118.781456,135.080002,171550700
2011-05-13,135.149994,135.339996,133.559998,117.866974,134.039993,157444900
2011-05-16,133.559998,134.610001,132.970001,117.119499,133.190002,141675400
2011-05-17,132.690002,133.350006,132.119995,117.101936,133.169998,192686200
2011-05-18,133.240005,134.500000,132.949997,118.148323,134.360001,135217900
2011-05-19,134.800003,135.029999,133.940002,118.429710,134.679993,119489500
2011-05-20,134.330002,134.679993,133.360001,117.488838,133.610001,182594900
2011-05-23,131.979996,132.720001,131.589996,116.125839,132.059998,168700000
2011-05-24,132.440002,132.729996,131.699997,116.029114,131.949997,147199600
2011-05-25,131.419998,132.940002,131.380005,116.416046,132.389999,151050100
2011-05-26,132.029999,133.240005,131.779999,116.952423,133.000000,164850000
2011-05-27,133.369995,133.869995,132.960007,117.400894,133.509995,120921900
2011-05-31,134.770004,134.919998,133.839996,118.623161,134.899994,164731200
2011-06-01,134.509995,134.919998,131.759995,115.958794,131.869995,233094300
2011-06-02,131.960007,132.240005,130.960007,115.835648,131.729996,200466800
2011-06-03,130.149994,131.419998,130.080002,114.683754,130.419998,234690200
2011-06-06,130.089996,130.360001,128.869995,113.470238,129.039993,179951200
2011-06-07,129.699997,130.070007,128.850006,113.399910,128.960007,161660500
2011-06-08,128.759995,129.190002,128.179993,112.925034,128.419998,198696400
2011-06-09,128.770004,129.929993,128.460007,113.786789,129.399994,160964400
2011-06-10,128.850006,128.929993,127.260002,112.203995,127.599998,238629400
2011-06-13,127.889999,128.240005,127.050003,112.291908,127.699997,207599800
2011-06-14,128.869995,129.770004,128.820007,113.716461,129.320007,160570400
2011-06-15,128.240005,129.300003,126.680000,111.693962,127.019997,300958000
2011-06-16,127.059998,127.970001,126.320000,111.940201,127.300003,308032800
2011-06-17,127.930000,127.940002,126.620003,112.274239,127.050003,233284900
2011-06-20,126.620003,127.970001,126.580002,112.848625,127.699997,159479000
2011-06-21,128.360001,129.699997,127.750000,114.395103,129.449997,193157300
2011-06-22,129.050003,129.809998,128.589996,113.705811,128.669998,176703000
2011-06-23,127.160004,128.639999,126.190002,113.378868,128.300003,334286500
2011-06-24,128.270004,128.369995,126.620003,112.062149,126.809998,226129300
2011-06-27,126.889999,128.429993,126.639999,113.060715,127.940002,168904700
2011-06-28,128.449997,129.630005,128.270004,114.536507,129.610001,165556300
2011-06-29,130.199997,130.929993,129.630005,115.517426,130.720001,244295500
2011-06-30,131.139999,132.179993,130.710007,116.622025,131.970001,223322700
2011-07-01,132.089996,134.100006,131.779999,118.345245,133.919998,202385700
2011-07-05,133.779999,134.080002,133.389999,118.248039,133.809998,165936000
2011-07-06,133.490005,134.139999,133.110001,118.389435,133.970001,143331600
2011-07-07,135.160004,135.699997,134.880005,119.617775,135.360001,170464200
2011-07-08,133.830002,135.360001,133.389999,118.769447,134.399994,194100500
2011-07-11,132.750000,133.179993,131.660004,116.622025,131.970001,195918600
2011-07-12,131.690002,132.779999,131.360001,116.118332,131.399994,214675700
2011-07-13,132.089996,133.220001,131.520004,116.507126,131.839996,204062600
2011-07-14,132.169998,132.779999,130.679993,115.703011,130.929993,226111800
2011-07-15,131.660004,131.869995,130.770004,116.374580,131.690002,220012800
2011-07-18,131.080002,131.279999,129.630005,115.420189,130.610001,196872100
2011-07-19,131.339996,132.889999,131.309998,117.293633,132.729996,166554900
2011-07-20,133.070007,133.149994,132.419998,117.222931,132.649994,137145400
2011-07-21,133.399994,134.820007,132.669998,118.848946,134.490005,245246300
2011-07-22,134.520004,134.720001,133.759995,118.928482,134.580002,126019400
2011-07-25,133.300003,134.490005,133.160004,118.265709,133.830002,136653800
2011-07-26,133.740005,133.960007,133.029999,117.823868,133.330002,131278200
2011-07-27,132.589996,132.630005,130.429993,115.411346,130.600006,249020100
2011-07-28,130.600006,131.770004,130.009995,115.075531,130.220001,207939900
2011-07-29,128.910004,130.550003,127.970001,114.289070,129.330002,307038400
2011-08-01,130.839996,130.960007,127.529999,113.803032,128.779999,325790900
2011-08-02,127.809998,128.500000,125.489998,110.895638,125.489998,346653800
2011-08-03,125.660004,126.309998,123.529999,111.496567,126.169998,370830800
2011-08-04,124.419998,124.620003,120.059998,106.273903,120.260002,520721800
2011-08-05,121.760002,122.070000,116.860001,106.114822,120.080002,655619200
2011-08-08,116.910004,120.120003,112.019997,99.204285,112.260002,702263900
2011-08-09,114.070000,117.639999,110.269997,103.817200,117.480003,717828700
2011-08-10,115.260002,116.279999,111.949997,99.230797,112.290001,662607400
2011-08-11,113.260002,118.919998,112.320000,103.684654,117.330002,487979700
2011-08-12,118.400002,119.209999,117.279999,104.382774,118.120003,313731600
2011-08-15,119.190002,120.739998,119.000000,106.592026,120.620003,258810600
2011-08-16,119.470001,120.690002,118.309998,105.681808,119.589996,294095200
2011-08-17,120.250000,121.199997,118.720001,105.752510,119.669998,238201100
2011-08-18,116.500000,119.709999,113.389999,101.192619,114.510002,512956300
2011-08-19,112.959999,115.879997,112.500000,99.540092,112.639999,428281300
2011-08-22,115.169998,115.230003,112.410004,99.619621,112.730003,275090600
2011-08-23,113.150002,116.570000,112.580002,102.898155,116.440002,331136600
2011-08-24,116.190002,118.239998,115.919998,104.347420,118.080002,246869700
2011-08-25,118.730003,119.400002,115.870003,102.756760,116.279999,312365400
2011-08-26,115.690002,118.510002,113.849998,104.250221,117.970001,314495900
2011-08-29,119.559998,121.430000,118.059998,107.245964,121.360001,190977200
2011-08-30,120.830002,122.430000,119.260002,107.528755,121.680000,241315700
2011-08-31,122.459999,123.510002,121.300003,108.005943,122.220001,301828400
2011-09-01,122.290001,123.400002,120.779999,106.874809,120.940002,254585900
2011-09-02,118.419998,120.870003,117.430000,104.144150,117.849998,255517200
2011-09-06,114.389999,117.160004,114.379997,103.384186,116.989998,285130500
2011-09-07,118.760002,120.339996,118.360001,106.300415,120.290001,209803200
2011-09-08,119.570000,120.940002,118.769997,105.195778,119.040001,250568200
2011-09-09,117.680000,119.059998,115.279999,102.438629,115.919998,380195100
2011-09-12,114.470001,116.760002,114.050003,103.101402,116.669998,305793500
2011-09-13,117.050003,118.180000,116.220001,104.046959,117.739998,272514700
2011-09-14,118.339996,120.800003,116.720001,105.487404,119.370003,319389500
2011-09-15,120.650002,121.470001,119.400002,107.307808,121.430000,326777200
2011-09-16,121.290001,121.970001,120.320000,107.942947,121.519997,284528300
2011-09-19,119.529999,120.930000,118.720001,106.868126,120.309998,241517000
2011-09-20,120.820000,121.989998,120.010002,106.743767,120.169998,218932200
2011-09-21,120.230003,120.599998,116.440002,103.599281,116.629997,316251300
2011-09-22,113.250000,114.209999,111.300003,100.250481,112.860001,513911300
2011-09-23,112.110001,114.160004,112.019997,100.854500,113.540001,307242500
2011-09-26,114.610001,116.400002,112.980003,103.252853,116.239998,260673700
2011-09-27,118.529999,119.559998,116.839996,104.407616,117.540001,311753900
2011-09-28,117.779999,118.489998,114.970001,102.275749,115.139999,286696800
2011-09-29,117.050003,117.629997,113.930000,103.084091,116.050003,298108900
2011-09-30,114.449997,115.449997,113.070000,100.508102,113.150002,288392300
2011-10-03,112.489998,113.949997,109.809998,97.647858,109.930000,365136800
2011-10-04,108.349998,112.580002,107.430000,99.788589,112.339996,459177500
2011-10-05,112.620003,114.720001,111.580002,101.636192,114.419998,284108000
2011-10-06,114.360001,116.660004,113.510002,103.474937,116.489998,257800800
2011-10-07,117.169998,117.250000,115.059998,102.782074,115.709999,312657900
2011-10-10,117.680000,119.629997,117.669998,106.219673,119.580002,230666300
2011-10-11,118.870003,120.040001,118.750000,106.326294,119.699997,209088000
2011-10-12,120.599998,122.139999,120.330002,107.258957,120.750000,281544900
2011-10-13,120.040001,120.870003,119.120003,107.045799,120.510002,212538800
2011-10-14,121.910004,122.599998,121.230003,108.875603,122.570000,211397600
2011-10-17,121.989998,122.550003,119.930000,106.797073,120.230003,202311600
2011-10-18,120.139999,123.500000,119.199997,108.884514,122.580002,318857900
2011-10-19,122.379997,123.080002,120.709999,107.596512,121.129997,226601300
2011-10-20,121.430000,122.099998,119.820000,108.067299,121.660004,262075600
2011-10-21,123.089996,124.120003,122.720001,110.119209,123.970001,278999400
2011-10-24,124.169998,125.800003,124.059998,111.469376,125.489998,203215600
2011-10-25,124.889999,124.949997,122.779999,109.301979,123.050003,268596800
2011-10-26,124.349998,124.769997,122.209999,110.412346,124.300003,289053800
2011-10-27,127.629997,129.419998,126.610001,114.258560,128.630005,393220200
2011-10-28,128.000000,128.850006,127.800003,114.231911,128.600006,225906500
2011-10-31,127.160004,128.619995,125.320000,111.478249,125.500000,228146700
2011-11-01,122.029999,123.510002,121.519997,108.369308,122.000000,416565800
2011-11-02,123.830002,124.400002,122.790001,110.136963,123.989998,244717600
2011-11-03,125.269997,126.500000,123.599998,112.144478,126.250000,291174800
2011-11-04,125.230003,125.699997,124.010002,111.460487,125.480003,249401600
2011-11-07,125.389999,126.389999,124.199997,112.153343,126.260002,196617200
2011-11-08,126.919998,128.020004,125.709999,113.592354,127.879997,224426300
2011-11-09,124.889999,125.800003,122.860001,109.399704,123.160004,337982000
2011-11-10,124.790001,124.940002,123.019997,110.430099,124.320000,231866500
2011-11-11,125.830002,126.989998,125.790001,112.508667,126.660004,189924400
2011-11-14,126.190002,127.449997,124.919998,111.442726,125.459999,159258300
2011-11-15,125.169998,126.750000,124.720001,111.993439,126.080002,184709400
2011-11-16,124.809998,126.339996,123.900002,110.216919,124.080002,235782500
2011-11-17,123.849998,124.160004,121.230003,108.467003,122.110001,331219600
2011-11-18,122.500000,122.750000,121.470001,108.351540,121.980003,215580400
2011-11-21,120.199997,120.349998,118.650002,106.290741,119.660004,229611600
2011-11-22,119.400002,120.099998,118.519997,105.873260,119.190002,216494900
2011-11-23,118.070000,119.190002,116.559998,103.537117,116.559998,224329100
2011-11-25,116.379997,117.699997,116.199997,103.341667,116.339996,99557000
2011-11-28,119.540001,120.180000,118.820000,106.335159,119.709999,210686000
2011-11-29,120.050003,121.000000,119.610001,106.637177,120.050003,199241500
2011-11-30,123.489998,125.220001,120.000000,111.025230,124.989998,324439500
2011-12-01,124.849998,125.639999,124.430000,111.007469,124.970001,176954800
2011-12-02,126.120003,126.500000,124.779999,110.909782,124.860001,221109700
2011-12-05,126.839996,127.180000,125.440002,112.117813,126.220001,225263900
2011-12-06,126.209999,127.110001,125.760002,112.153343,126.260002,178842100
2011-12-07,125.839996,127.260002,124.970001,112.570839,126.730003,237802500
2011-12-08,125.900002,126.180000,123.650002,110.101433,123.949997,240862800
2011-12-09,124.510002,126.370003,124.400002,111.966827,126.050003,209111400
2011-12-12,124.949997,124.970001,123.160004,110.332382,124.209999,215826100
2011-12-13,124.860001,125.570000,122.449997,109.301979,123.050003,245159800
2011-12-14,122.559998,123.029999,121.470001,108.138344,121.739998,238618800
2011-12-15,123.029999,123.199997,121.989998,108.529198,122.180000,199109200
2011-12-16,122.230003,122.949997,121.300003,108.690102,121.589996,220481400
2011-12-19,122.059998,122.320000,120.029999,107.528000,120.290001,183903000
2011-12-20,122.180000,124.139999,120.370003,110.781837,123.930000,225418100
2011-12-21,123.930000,124.360001,122.750000,110.996376,124.169998,194230900
2011-12-22,124.629997,125.400002,124.230003,111.979675,125.269997,119465400
2011-12-23,125.669998,126.430000,125.410004,112.980850,126.389999,92187200
2011-12-27,126.169998,126.820000,126.059998,113.070251,126.489998,86075700
2011-12-28,126.510002,126.529999,124.730003,111.586365,124.830002,119107100
2011-12-29,125.239998,126.250000,124.860001,112.739494,126.120003,123507200
2011-12-30,126.019997,126.330002,125.500000,112.185280,125.500000,95599000
2012-01-03,127.760002,128.380005,127.430000,113.973091,127.500000,193697900
2012-01-04,127.199997,127.809998,126.709999,114.151871,127.699997,127186500
2012-01-05,127.010002,128.229996,126.430000,114.455780,128.039993,173895000
2012-01-06,128.199997,128.220001,127.290001,114.160805,127.709999,148050000
2012-01-09,128.000000,128.179993,127.410004,114.437920,128.020004,99530200
2012-01-10,129.389999,129.649994,128.949997,115.430153,129.130005,115282000
2012-01-11,128.729996,129.369995,128.520004,115.492729,129.199997,111540700
2012-01-12,129.570007,129.699997,128.539993,115.769821,129.509995,118983700
2012-01-13,128.639999,129.050003,127.720001,115.170921,128.839996,179836200
2012-01-17,130.080002,130.320007,128.899994,115.617867,129.339996,132209200
2012-01-18,129.309998,130.839996,129.080002,116.896172,130.770004,163395200
2012-01-19,131.220001,131.570007,130.800003,117.512962,131.460007,126328900
2012-01-20,131.240005,131.949997,130.919998,117.950943,131.949997,138230200
2012-01-23,131.509995,132.250000,130.979996,117.647041,131.610001,129295800
2012-01-24,130.800003,131.500000,130.600006,117.512962,131.460007,103083300
2012-01-25,131.259995,132.869995,130.750000,118.496269,132.559998,198613200
